DATA (YYYY-MM-DD),Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",ESTACAO
2021-01-02,1000 UTC,0.0,913.1,913.1,912.7,538.9,18.8,16.0,18.9,17.9,17.9,15.7,100.0,84.0,84.0,71.0,4.3,1.3,A807
2021-01-02,1100 UTC,0.0,913.4,913.4,913.1,790.2,19.9,16.0,20.1,18.8,16.5,15.4,84.0,78.0,78.0,89.0,4.5,1.6,A807
2021-01-02,1200 UTC,0.0,913.4,913.4,913.3,1273.9,20.9,16.4,21.0,19.2,17.2,15.7,82.0,76.0,76.0,108.0,4.3,0.8,A807
2021-01-02,1300 UTC,0.0,913.0,913.4,913.0,1747.6,21.9,16.9,21.9,20.6,16.9,15.9,77.0,72.0,73.0,91.0,3.9,1.1,A807
2021-01-02,1400 UTC,0.0,912.3,913.0,912.3,1916.1,22.7,17.0,22.9,21.4,17.3,16.1,73.0,67.0,70.0,72.0,5.1,1.8,A807
2021-01-02,1500 UTC,0.0,911.5,912.3,911.5,2428.9,23.0,16.4,24.5,22.0,17.8,15.8,71.0,63.0,66.0,46.0,6.4,2.7,A807
2021-01-02,1600 UTC,0.0,910.8,911.5,910.8,1318.0,22.6,16.5,24.0,22.5,17.2,15.7,68.0,62.0,68.0,82.0,6.0,2.4,A807
2021-01-02,1700 UTC,4.8,910.4,910.8,910.3,349.3,19.4,,22.6,19.2,,,,,,96.0,6.7,3.1,A807
2021-01-02,1800 UTC,6.2,910.3,910.5,909.9,723.8,18.8,,19.3,18.6,,,,,,65.0,7.5,2.4,A807
2021-01-02,1900 UTC,0.0,910.0,910.3,909.9,691.1,18.9,,19.5,18.5,,,,,,93.0,6.4,2.8,A807
2021-01-02,2000 UTC,0.0,910.1,910.1,909.9,563.9,18.9,16.7,19.7,18.8,,,,,87.0,90.0,6.4,2.5,A807
2021-01-02,2100 UTC,0.0,910.7,910.8,910.0,53.9,18.3,,19.0,18.3,18.4,16.5,100.0,86.0,,91.0,6.4,1.4,A807
2021-01-02,2200 UTC,0.0,910.7,910.7,909.9,,17.6,,18.3,17.5,,,,,,87.0,5.7,1.6,A807
2021-01-02,2300 UTC,0.0,911.1,911.2,910.7,,17.6,,17.6,17.4,,,,,,103.0,6.5,2.0,A807
2021-01-03,0000 UTC,0.0,911.6,911.6,911.1,,17.2,,17.7,17.2,,,,,,70.0,7.1,3.2,A807
2021-01-03,0100 UTC,0.0,911.7,911.9,911.6,0.8,16.5,14.4,17.2,16.4,16.9,14.3,100.0,88.0,88.0,86.0,6.9,2.7,A807
2021-01-03,0200 UTC,0.0,911.3,911.7,911.3,,15.9,13.3,16.5,15.9,14.3,13.3,88.0,82.0,84.0,100.0,6.4,2.1,A807
2021-01-03,0300 UTC,0.0,910.8,911.3,910.8,,15.5,13.1,16.0,15.5,13.7,13.1,87.0,84.0,86.0,111.0,6.7,1.4,A807
2021-01-03,0400 UTC,0.0,910.3,910.8,910.3,,15.8,12.9,15.8,15.5,13.2,12.6,86.0,82.0,83.0,91.0,5.1,2.2,A807
2021-01-03,0500 UTC,0.0,910.4,910.4,910.1,,15.2,12.9,15.8,15.2,13.2,12.8,87.0,83.0,86.0,68.0,5.5,1.9,A807
2021-01-03,0600 UTC,0.0,910.4,910.6,910.4,,15.5,12.6,15.5,15.1,13.2,12.6,88.0,83.0,83.0,104.0,4.5,0.6,A807
2021-01-03,0700 UTC,0.0,910.6,910.6,910.3,,15.6,12.5,15.6,15.4,12.6,12.2,83.0,81.0,82.0,94.0,2.6,1.1,A807
2021-01-03,0800 UTC,0.0,910.9,911.0,910.6,50.7,15.5,13.8,15.6,15.2,,,,,90.0,80.0,5.7,2.7,A807
2021-01-03,0900 UTC,0.0,911.2,911.2,910.9,283.5,16.5,13.1,16.6,15.5,13.5,13.0,90.0,80.0,81.0,44.0,5.3,1.2,A807
2021-01-03,1000 UTC,0.0,911.7,911.7,911.2,953.7,18.5,13.8,18.5,16.4,14.0,13.0,81.0,74.0,74.0,47.0,4.7,2.4,A807
2021-01-03,1100 UTC,0.0,912.1,912.1,911.7,1745.7,19.5,13.3,20.1,18.5,14.6,13.0,74.0,67.0,68.0,95.0,6.3,3.0,A807
2021-01-03,1200 UTC,0.0,912.1,912.2,912.0,2298.7,20.9,13.9,20.9,19.5,14.5,12.7,68.0,63.0,64.0,82.0,7.7,3.6,A807
2021-01-03,1300 UTC,0.0,912.1,912.2,912.1,2783.1,22.3,14.2,22.6,20.3,15.2,12.9,65.0,58.0,60.0,68.0,7.9,3.6,A807
2021-01-03,1400 UTC,0.0,912.2,912.2,912.1,1204.0,21.1,12.6,22.3,20.8,13.5,12.3,61.0,56.0,58.0,80.0,7.1,2.7,A807
2021-01-03,1500 UTC,0.0,911.9,912.2,911.9,1751.4,21.6,13.8,22.1,21.0,14.1,12.9,63.0,58.0,61.0,63.0,6.9,3.1,A807
2021-01-03,1600 UTC,0.0,911.2,911.9,911.2,1935.3,22.9,14.2,23.0,21.5,14.8,13.0,62.0,57.0,58.0,49.0,6.7,3.8,A807
2021-01-03,1700 UTC,0.0,910.6,911.2,910.6,2007.1,21.7,13.8,22.9,21.4,15.5,13.4,66.0,57.0,61.0,81.0,8.2,3.8,A807
2021-01-03,1800 UTC,0.0,910.6,910.7,910.5,1425.2,19.6,14.4,22.8,19.6,15.0,13.4,72.0,57.0,72.0,83.0,9.2,5.1,A807
2021-01-03,1900 UTC,0.0,910.2,910.6,910.1,1091.9,19.2,13.3,20.3,19.0,15.3,13.3,75.0,67.0,69.0,105.0,10.1,2.9,A807
2021-01-03,2000 UTC,0.0,910.2,910.2,910.0,484.9,18.6,12.7,19.4,18.4,13.5,12.4,71.0,67.0,69.0,108.0,8.6,3.6,A807
2021-01-03,2100 UTC,0.0,910.9,910.9,910.2,242.8,17.5,12.7,18.7,17.5,12.8,12.4,73.0,68.0,73.0,98.0,8.0,1.9,A807
2021-01-03,2200 UTC,0.0,911.6,911.6,910.8,,17.2,12.1,17.6,17.2,12.7,11.9,73.0,71.0,72.0,91.0,7.9,1.9,A807
2021-01-03,2300 UTC,0.0,911.9,911.9,911.4,,16.4,12.0,17.2,16.4,12.0,11.8,75.0,72.0,75.0,90.0,7.0,2.0,A807
2021-01-04,0000 UTC,0.0,912.0,912.0,911.8,,16.7,12.4,16.7,16.3,12.4,12.0,76.0,75.0,76.0,97.0,5.3,2.4,A807
2021-01-04,0100 UTC,0.0,911.9,912.0,911.8,,16.1,12.7,16.7,16.1,13.0,12.4,80.0,76.0,80.0,91.0,5.7,1.8,A807
2021-01-04,0200 UTC,0.0,911.5,911.9,911.5,,16.0,12.5,16.1,16.0,12.7,12.4,80.0,79.0,80.0,82.0,5.8,2.2,A807
2021-01-04,0300 UTC,0.0,911.0,911.5,910.9,,16.0,12.6,16.1,16.0,12.8,12.6,81.0,80.0,80.0,73.0,5.4,1.9,A807
2021-01-04,0400 UTC,0.0,910.4,911.2,910.4,,15.3,12.3,16.0,15.3,12.6,12.2,82.0,80.0,82.0,52.0,5.4,0.9,A807
2021-01-04,0500 UTC,0.0,910.3,910.4,910.1,,15.1,13.0,15.3,14.6,13.0,11.9,87.0,82.0,87.0,43.0,2.7,0.9,A807
2021-01-04,0600 UTC,0.0,910.3,910.3,910.1,,15.1,,15.1,14.7,,,,,,44.0,2.7,0.5,A807
2021-01-04,0700 UTC,0.0,910.1,910.3,910.1,,14.4,,15.1,14.4,,,,,,43.0,2.4,0.1,A807
2021-01-04,0800 UTC,0.0,910.5,910.5,910.1,50.5,14.7,,14.7,14.3,,,,,,33.0,1.6,0.1,A807
2021-01-04,0900 UTC,0.0,910.7,910.8,910.4,846.8,17.4,13.4,17.9,14.7,,,,,77.0,72.0,4.4,2.1,A807
2021-01-04,1000 UTC,0.0,910.9,910.9,910.6,1560.5,19.5,12.8,20.1,17.2,14.6,12.6,78.0,65.0,65.0,66.0,4.5,2.5,A807
2021-01-04,1100 UTC,0.0,910.8,911.0,910.8,2222.5,21.4,13.0,22.0,19.4,14.3,12.6,67.0,58.0,59.0,69.0,6.5,2.8,A807
2021-01-04,1200 UTC,0.0,911.2,911.2,910.8,1969.4,21.5,14.0,22.3,20.7,14.4,12.8,65.0,58.0,62.0,50.0,6.5,2.1,A807
2021-01-04,1300 UTC,0.0,911.3,911.3,911.2,1263.8,22.3,14.6,22.4,21.0,14.9,13.2,65.0,60.0,62.0,68.0,5.5,2.0,A807
2021-01-04,1400 UTC,0.0,911.0,911.4,911.0,1828.3,22.0,14.8,23.1,21.8,15.4,14.1,65.0,60.0,63.0,76.0,5.4,2.6,A807
2021-01-04,1500 UTC,0.0,910.2,911.0,910.2,1996.9,24.3,15.4,24.5,22.0,16.6,14.4,66.0,58.0,58.0,43.0,5.9,2.6,A807
2021-01-04,1600 UTC,0.0,909.8,910.2,909.7,1640.5,24.1,15.0,24.4,23.2,15.5,14.1,59.0,54.0,57.0,48.0,6.7,2.4,A807
2021-01-04,1700 UTC,0.0,909.2,909.8,909.2,1688.3,25.3,14.8,25.3,23.3,15.5,14.1,59.0,51.0,52.0,355.0,6.7,2.0,A807
2021-01-04,1800 UTC,0.0,908.8,909.2,908.8,1581.4,25.1,15.5,25.9,24.0,15.7,13.9,59.0,50.0,55.0,55.0,6.6,3.3,A807
2021-01-04,1900 UTC,0.0,908.8,908.9,908.7,592.7,22.5,15.8,25.1,22.5,16.1,14.9,66.0,55.0,66.0,72.0,7.2,3.4,A807
2021-01-04,2000 UTC,0.0,908.9,909.0,908.8,484.0,21.9,16.0,22.9,21.9,16.7,15.8,69.0,66.0,69.0,86.0,7.2,2.5,A807
2021-01-04,2100 UTC,0.0,909.7,909.7,908.9,104.8,20.2,16.3,21.9,20.2,16.8,16.1,78.0,69.0,78.0,62.0,6.1,2.1,A807
2021-01-04,2200 UTC,0.0,910.6,910.6,909.7,,19.2,16.8,20.2,19.2,16.8,16.2,86.0,78.0,86.0,74.0,5.0,2.1,A807
2021-01-04,2300 UTC,0.0,910.9,911.0,910.6,,19.0,,19.2,18.9,19.1,17.0,100.0,86.0,,79.0,5.2,1.9,A807
2021-01-05,0000 UTC,0.0,911.1,911.2,910.9,,19.0,,19.0,18.9,,,,,,75.0,5.6,1.4,A807
2021-01-05,0100 UTC,0.0,910.9,911.1,910.8,,18.8,,19.1,18.8,,,,,,72.0,4.8,2.2,A807
2021-01-05,0200 UTC,0.0,910.7,911.0,910.6,,18.7,,18.8,18.7,,,,,,54.0,3.8,1.6,A807
2021-01-05,0300 UTC,0.0,910.2,910.7,910.1,,18.6,,18.7,18.6,,,,,,46.0,5.4,1.8,A807
2021-01-05,0400 UTC,0.0,909.7,910.2,909.7,,18.7,,18.7,18.6,,,,,,63.0,4.2,1.1,A807
2021-01-05,0500 UTC,0.0,909.6,909.7,909.4,,18.7,,18.8,18.6,,,,,,10.0,3.5,1.0,A807
2021-01-05,0600 UTC,0.0,909.8,909.8,909.5,,18.7,,18.7,18.7,,,,,,18.0,4.4,1.6,A807
2021-01-05,0700 UTC,0.0,910.0,910.1,909.8,,18.9,,19.0,18.7,,,,,,23.0,4.3,1.8,A807
2021-01-05,0800 UTC,0.0,910.6,910.6,910.0,30.2,19.0,,19.0,18.9,,,,,,6.0,4.2,1.5,A807
2021-01-05,0900 UTC,0.0,910.8,910.8,910.6,250.7,19.5,19.3,19.5,19.0,,,,,99.0,32.0,3.5,1.1,A807
2021-01-05,1000 UTC,0.0,910.6,910.8,910.6,610.8,20.8,17.2,20.9,19.4,19.4,17.1,99.0,80.0,80.0,23.0,4.1,1.6,A807
2021-01-05,1100 UTC,0.0,910.7,910.8,910.4,2285.3,23.6,17.7,23.7,20.7,18.4,17.0,81.0,70.0,70.0,34.0,6.6,3.1,A807
2021-01-05,1200 UTC,0.0,911.0,911.0,910.7,2358.4,23.8,18.1,24.3,22.7,18.5,16.9,73.0,67.0,70.0,348.0,6.6,2.9,A807
2021-01-05,1300 UTC,0.0,910.8,911.1,910.8,2174.5,23.2,17.4,23.9,22.7,17.9,16.8,71.0,68.0,70.0,359.0,5.6,3.1,A807
2021-01-05,1400 UTC,0.0,910.4,910.9,910.4,2764.9,25.0,18.1,25.1,23.0,18.7,17.1,71.0,65.0,65.0,346.0,5.5,1.4,A807
2021-01-05,1500 UTC,0.0,909.7,910.4,909.7,3487.8,27.1,17.4,27.2,24.8,18.3,16.8,66.0,55.0,55.0,317.0,7.6,2.3,A807
2021-01-05,1600 UTC,0.0,908.7,909.7,908.7,2681.0,28.3,17.1,28.3,26.0,18.2,16.1,58.0,49.0,51.0,328.0,7.6,2.6,A807
2021-01-05,1700 UTC,0.0,908.4,908.8,908.4,1621.0,26.6,15.7,28.6,26.6,17.4,15.3,53.0,47.0,51.0,334.0,7.3,2.7,A807
2021-01-05,1800 UTC,0.0,907.6,908.4,907.6,850.7,27.0,16.3,27.0,26.4,16.9,15.0,54.0,49.0,52.0,334.0,6.3,2.0,A807
2021-01-05,1900 UTC,0.0,907.3,907.6,907.0,834.0,26.2,16.8,27.1,26.2,17.2,15.5,57.0,51.0,56.0,278.0,5.8,1.7,A807
2021-01-05,2000 UTC,0.0,907.7,907.7,907.2,187.8,23.7,16.3,26.3,23.7,17.1,15.8,63.0,56.0,63.0,14.0,9.4,2.0,A807
2021-01-05,2100 UTC,1.0,908.5,908.5,907.7,74.9,21.5,,23.8,21.4,21.3,16.3,99.0,63.0,,88.0,6.2,1.7,A807
2021-01-05,2200 UTC,11.2,909.2,909.3,908.5,0.0,20.1,,21.5,19.8,,,,,,173.0,5.0,0.2,A807
2021-01-05,2300 UTC,0.0,909.8,909.8,909.2,,20.6,,20.7,20.1,,,,,,88.0,1.9,0.7,A807
2021-01-06,0000 UTC,0.0,910.1,910.1,909.8,,20.6,,20.7,20.5,,,,,,77.0,2.2,0.1,A807
2021-01-06,0100 UTC,0.0,910.1,910.3,910.0,,20.4,,20.8,20.4,,,,,,49.0,4.0,1.3,A807
2021-01-06,0200 UTC,0.0,909.6,910.1,909.5,,20.0,,20.4,20.0,,,,,,43.0,3.4,1.7,A807
2021-01-06,0300 UTC,0.0,908.6,909.6,908.6,0.1,19.8,,20.1,19.8,,,,,,39.0,4.1,2.1,A807
2021-01-06,0400 UTC,2.2,908.7,909.1,908.6,,19.9,,19.9,19.7,,,,,,45.0,5.5,0.2,A807
2021-01-06,0500 UTC,0.0,908.3,908.7,908.3,,19.7,,20.0,19.7,,,,,,45.0,2.6,0.6,A807
2021-01-06,0600 UTC,0.0,908.5,908.6,908.2,,19.3,,19.7,19.3,,,,,,5.0,1.9,0.3,A807
2021-01-06,0700 UTC,0.0,909.0,909.0,908.5,,19.3,,19.4,19.2,,,,,,68.0,1.7,0.0,A807
2021-01-06,0800 UTC,0.0,909.4,909.4,909.0,61.0,19.5,,19.6,19.2,,,,,,59.0,1.1,0.0,A807
2021-01-06,0900 UTC,0.0,909.5,909.5,909.4,391.1,20.2,,20.2,19.5,,,,,,357.0,2.4,0.7,A807
2021-01-06,1000 UTC,0.0,909.7,909.9,909.5,1357.8,22.9,18.8,23.0,20.1,,,,,78.0,314.0,8.0,3.4,A807
2021-01-06,1100 UTC,0.0,909.8,909.9,909.7,1901.9,24.5,18.5,24.8,22.5,19.4,18.0,78.0,69.0,69.0,290.0,10.5,3.9,A807
2021-01-06,1200 UTC,0.0,909.7,909.9,909.7,1803.8,23.6,18.0,24.5,23.5,18.4,17.4,72.0,68.0,71.0,294.0,10.5,4.1,A807
2021-01-06,1300 UTC,0.0,909.5,909.8,909.5,2126.0,24.0,17.8,25.1,23.7,19.0,17.6,72.0,66.0,68.0,296.0,9.5,4.6,A807
2021-01-06,1400 UTC,0.0,908.9,909.5,908.9,2438.9,26.1,18.5,26.1,24.0,19.0,17.8,69.0,63.0,63.0,298.0,10.0,5.1,A807
2021-01-06,1500 UTC,2.6,908.4,908.9,908.3,1813.3,22.9,21.7,26.7,21.5,21.7,17.5,95.0,60.0,93.0,265.0,11.4,3.8,A807
2021-01-06,1600 UTC,0.0,907.6,908.4,907.6,3350.0,26.6,19.3,26.7,22.6,22.0,18.7,99.0,64.0,64.0,276.0,8.7,4.3,A807
2021-01-06,1700 UTC,0.2,906.9,907.6,906.9,2653.2,28.1,19.3,28.1,26.2,19.9,17.6,66.0,56.0,59.0,271.0,10.8,4.4,A807
2021-01-06,1800 UTC,0.0,906.3,907.0,906.3,2294.7,27.6,17.6,28.9,26.5,19.7,17.6,63.0,54.0,55.0,264.0,11.8,6.0,A807
2021-01-06,1900 UTC,0.0,906.5,906.5,906.1,1687.1,28.6,17.7,29.0,27.1,18.2,16.6,55.0,50.0,52.0,266.0,11.8,4.4,A807
2021-01-06,2000 UTC,0.0,907.0,907.2,906.4,455.5,26.2,16.6,28.6,26.2,17.5,16.4,56.0,51.0,56.0,262.0,8.8,3.8,A807
2021-01-06,2100 UTC,0.0,907.8,907.8,907.0,77.9,24.4,17.7,26.2,24.4,17.8,16.5,67.0,56.0,67.0,251.0,7.7,2.1,A807
2021-01-06,2200 UTC,0.0,908.4,908.4,907.8,,23.9,18.0,24.4,23.7,18.0,17.7,70.0,67.0,70.0,247.0,4.1,0.8,A807
2021-01-06,2300 UTC,0.0,908.8,908.8,908.3,,23.0,17.9,23.9,23.0,18.1,17.9,73.0,70.0,73.0,260.0,3.6,1.9,A807
2021-01-07,0000 UTC,0.0,909.1,909.2,908.8,,22.3,17.9,23.0,22.3,18.0,17.7,76.0,73.0,76.0,255.0,4.4,1.9,A807
2021-01-07,0100 UTC,0.0,909.4,909.5,909.1,,22.0,18.1,22.3,22.0,18.1,17.9,78.0,76.0,78.0,257.0,4.3,2.0,A807
2021-01-07,0200 UTC,0.0,909.2,909.5,909.1,,21.9,18.1,22.1,21.8,18.1,18.1,80.0,78.0,79.0,251.0,4.5,2.7,A807
2021-01-07,0300 UTC,0.4,908.4,909.2,908.4,,20.7,,21.9,20.7,20.8,18.0,100.0,79.0,,279.0,5.0,0.9,A807
2021-01-07,0400 UTC,0.0,907.9,908.4,907.8,,20.1,,20.7,20.1,,,,,,217.0,3.0,0.0,A807
2021-01-07,0500 UTC,0.0,907.6,907.9,907.6,,19.6,,20.3,19.5,,,,,,237.0,1.5,0.5,A807
2021-01-07,0600 UTC,0.0,907.8,907.8,907.6,,19.5,,19.6,19.2,,,,,,101.0,1.6,0.1,A807
2021-01-07,0700 UTC,0.0,908.3,908.3,907.8,,18.9,,19.5,18.9,,,,,,241.0,1.4,0.0,A807
2021-01-07,0800 UTC,0.0,908.9,908.9,908.3,41.7,19.0,,19.0,18.7,,,,,,244.0,1.7,0.2,A807
2021-01-07,0900 UTC,0.0,909.4,909.4,908.9,670.7,21.4,19.5,21.4,19.0,,,,,89.0,242.0,4.2,2.1,A807
2021-01-07,1000 UTC,0.0,909.6,909.6,909.4,1530.7,23.1,17.8,23.2,21.3,19.2,17.7,89.0,72.0,72.0,241.0,5.4,3.0,A807
2021-01-07,1100 UTC,0.0,909.8,909.8,909.6,2282.8,24.9,17.4,24.9,23.1,18.4,17.1,73.0,63.0,63.0,230.0,6.0,2.6,A807
2021-01-07,1200 UTC,0.0,909.9,910.0,909.8,2908.1,26.4,16.1,26.9,24.8,18.3,16.1,64.0,53.0,53.0,241.0,6.1,2.4,A807
2021-01-07,1300 UTC,0.0,909.8,910.0,909.8,3424.2,27.2,16.4,27.9,26.2,18.7,15.8,58.0,51.0,52.0,271.0,6.8,2.6,A807
2021-01-07,1400 UTC,0.0,909.4,909.9,909.3,3229.5,28.1,16.8,28.6,26.7,17.8,15.5,54.0,47.0,50.0,252.0,7.2,3.0,A807
2021-01-07,1500 UTC,0.0,908.6,909.4,908.6,3313.9,29.2,16.1,29.5,27.3,17.3,14.9,52.0,43.0,45.0,243.0,7.6,3.5,A807
2021-01-07,1600 UTC,0.0,908.3,908.6,908.1,2290.0,28.2,15.3,29.8,27.9,17.5,14.4,48.0,40.0,45.0,243.0,8.9,2.1,A807
2021-01-07,1700 UTC,0.0,907.5,908.2,907.5,1718.1,28.6,15.8,29.6,28.1,16.8,14.5,48.0,41.0,46.0,275.0,7.1,2.5,A807
2021-01-07,1800 UTC,0.0,907.1,907.5,907.1,1253.4,27.7,16.0,29.8,27.7,16.4,15.0,49.0,41.0,49.0,259.0,6.9,4.4,A807
2021-01-07,1900 UTC,0.0,907.5,907.5,907.0,443.3,25.8,17.7,27.7,25.8,18.2,16.1,62.0,49.0,61.0,282.0,7.1,3.3,A807
2021-01-07,2000 UTC,0.0,908.4,908.4,907.5,408.6,24.9,17.6,25.8,24.5,18.2,17.4,68.0,61.0,64.0,272.0,9.7,3.0,A807
